Full.Journal.Title	1997	1997_SCIE_SSCI	1998	1998_SCIE_SSCI	1999	1999_SCIE_SSCI	2000	2000_SCIE_SSCI	2001	2001_SCIE_SSCI	2002	2002_SCIE_SSCI	2003	2003_SCIE_SSCI	2004	2004_SCIE_SSCI	2005	2005_SCIE_SSCI	2006	2006_SCIE_SSCI	2007	2007_SCIE_SSCI	2008	2008_SCIE_SSCI	2009	2009_SCIE_SSCI	2010	2010_SCIE_SSCI	2011	2011_SCIE_SSCI	2012	2012_SCIE_SSCI	2013	2013_SCIE_SSCI	2014	2014_SCIE_SSCI	2015	2015_SCIE_SSCI	2016	2016_SCIE_SSCI	2017	2017_SCIE_SSCI
sains malaysiana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	NA	127	NA	270	NA	361	NA	515	NA	574	NA	886	1216	1216
bulletin of the lebedev physics institute	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	96	NA	114	NA	106	NA	111	NA	155	NA	162	220	220
european journal on criminal policy and research	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	109	NA	141	NA	172	NA	175	NA	183	NA	269	NA	294	420	420
international journal of american linguistics	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	225	NA	208	NA	222	NA	195	NA	194	NA	312	NA	340	NA	NA
zdravniski vestnik-slovenian medical journal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	136	NA	151	NA	129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
analysis mathematica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	141	NA	143	NA	138	NA	168	NA	201	NA	144	NA	202	206	206
drvna industrija	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	NA	34	NA	40	NA	82	NA	103	NA	95	NA	172	229	229
applied mathematics-a journal of chinese universities series b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93	NA	86	NA	115	NA	122	NA	168	NA	159	NA	174	193	193
advances in strategic management-a research annual	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	262	NA	178	NA	258	NA	247	NA	273	NA	275	NA	343	399	399
cement wapno beton	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	43	NA	94	NA	109	NA	92	NA	155	NA	141	204	204
information development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49	NA	55	NA	74	NA	85	NA	95	NA	175	NA	319	331	331
moscow university physics bulletin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91	NA	166	NA	168	NA	142	NA	166	NA	228	NA	260	292	292
indian journal of genetics and plant breeding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	388	NA	422	NA	311	NA	314	NA	297	NA	421	NA	441	490	490
israel affairs	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	NA	66	NA	57	NA	72	NA	72	NA	96	NA	140	148	148
cuadernos de desarrollo rural	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	15	NA	11	NA	30	NA	25	NA	43	NA	87	97	97
revista de la facultad de agronomia de la universidad del zulia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	NA	84	NA	92	NA	91	NA	58	NA	93	NA	84	111	111
viszeralmedizin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	32	NA	44	NA	32	NA	NA	NA	NA	NA	NA	NA	NA
metallurgia italiana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	NA	47	NA	97	NA	110	NA	98	NA	134	NA	163	236	236
journal of the faculty of engineering and architecture of gazi university	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	NA	77	NA	114	NA	171	NA	174	NA	167	NA	278	474	474
journal of the national science foundation of sri lanka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	NA	54	NA	66	NA	68	NA	110	NA	139	NA	194	213	213
entomologica americana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	15	NA	24	NA	35	NA	28	NA	28	NA	62	113	113
shilap-revista de lepidopterologia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	92	NA	99	NA	124	NA	139	NA	243	NA	193	NA	162	204	204
sumarski list	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44	NA	194	NA	53	NA	113	NA	94	NA	100	NA	151	208	208
ensenanza de las ciencias	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	NA	101	NA	168	NA	150	NA	265	NA	258	NA	446	463	463
global economic review	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	NA	48	NA	52	NA	51	NA	76	NA	83	NA	111	156	156
legume research	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	103	NA	88	NA	97	NA	91	NA	121	NA	161	NA	165	301	301
turkderm-archives of the turkish dermatology and venerology	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37	NA	38	NA	44	NA	40	NA	71	NA	NA	NA	NA	NA	NA
french cultural studies	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	NA	34	NA	35	NA	33	NA	48	NA	47	NA	39	63	63
zeitschrift fur gesundheitspsychologie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	NA	73	NA	82	NA	91	NA	74	NA	100	NA	97	109	109
acta scientiae veterinariae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	154	NA	163	NA	181	NA	208	NA	222	NA	222	NA	320	349	349
across languages and cultures	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	5	NA	1	NA	4	NA	22	NA	51	NA	44	55	55
advances in vibration engineering	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	51	NA	56	NA	66	NA	60	NA	62	NA	NA	NA	NA
revista espanola de nutricion comunitaria-spanish journal of community nutrition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
biomedical research-india	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41	NA	NA	NA	83	NA	105	NA	148	NA	158	NA	288	NA	NA
revista de estudios politicos	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	NA	77	NA	83	NA	58	NA	63	NA	110	NA	226	335	335
rla-revista de linguistica teorica y aplicada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	NA	28	NA	19	NA	27	NA	56	NA	52	NA	50	86	86
calidoscopio	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	8	NA	7	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
canadian journal of plastic surgery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36	NA	59	NA	92	NA	129	NA	196	NA	222	NA	NA	NA	NA
revista romana de medicina de laborator	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	10	NA	8	26	26	37	37	42	42	54	54	81	81
revija za kriminalistiko in kriminologijo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	NA	82	NA	52	NA	117	NA	45	NA	74	NA	74	87	87
gedrag & organisatie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78	NA	101	NA	117	NA	101	NA	127	NA	105	NA	141	117	117
acta histriae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	NA	29	NA	38	NA	28	NA	69	NA	55	NA	61	116	116
romatizma-rheumatism	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
filomat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46	NA	97	NA	139	NA	272	NA	365	NA	472	NA	885	1189	1189
italian journal of vascular and endovascular surgery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	6	NA	5	NA	11	NA	NA	NA	NA	NA	NA	NA	NA
new medit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	NA	18	NA	37	NA	70	NA	83	NA	114	NA	134	180	180
uhod-uluslararasi hematoloji-onkoloji dergisi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	NA	51	NA	73	NA	55	NA	67	NA	126	NA	201	276	276
boletim do centro de pesquisa de processamento de alimentos	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33	NA	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
journal of international financial management & accounting	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	101	NA	113	NA	108	NA	141	NA	140	NA	187	NA	344	401	401
soil mechanics and foundation engineering	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54	NA	73	NA	68	NA	69	NA	77	NA	130	NA	226	226	226
iranian journal of ophthalmology	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	17	NA	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
journal of the korean medical association	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	NA	80	NA	137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
journal of germanic linguistics	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	33	NA	31	NA	41	NA	44	NA	48	NA	59	74	74
miskolc mathematical notes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	20	NA	33	NA	51	NA	62	NA	105	NA	167	261	261
yonago acta medica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	41	NA	32	NA	43	NA	59	NA	79	NA	120	157	157
journal of energy in southern africa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	33	NA	32	NA	47	NA	75	NA	97	175	175	282	282
kuwait medical journal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	NA	59	NA	59	NA	75	NA	40	NA	65	NA	62	83	83
progress in rubber plastics and recycling technology	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32	NA	44	NA	64	NA	72	NA	40	NA	56	NA	45	59	59
vial-vigo international journal of applied linguistics	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	9	NA	11	NA	15	NA	12	NA	21	NA	34	31	31
iranian studies	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	NA	66	NA	103	NA	136	NA	101	NA	179	NA	221	274	274
russian journal of non-ferrous metals	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	NA	62	NA	62	NA	103	NA	141	NA	188	NA	210	304	304
tijdschrift voor rechtsgeschiedenis-revue d histoire du droit-the legal history review	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	50	NA	34	NA	29	NA	14	NA	36	NA	57	51	51
dermatologica sinica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	NA	32	NA	45	NA	79	NA	144	NA	151	138	138	249	249
wasserwirtschaft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	124	NA	120	NA	111	NA	127	NA	107	NA	184	NA	145	149	149
earth sciences history	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	NA	34	NA	40	NA	32	NA	46	NA	52	NA	35	54	54
intersecciones en antropologia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38	NA	78	NA	73	NA	46	NA	90	NA	248	NA	177	214	214
neuroforum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	7	NA	3	NA	4	NA	5	NA	2	NA	NA	NA	NA
politix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	107	NA	143	NA	118	NA	139	NA	108	NA	150	NA	252	264	264
revista latinoamericana de investigacion en matematica educativa-relime	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	5	NA	9	NA	31	NA	46	NA	67	NA	79	114	114
veterinaria mexico	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	133	NA	144	NA	185	NA	150	NA	122	NA	121	NA	110	143	143
psn-psychiatrie sciences humaines neurosciences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	19	NA	8	NA	11	NA	NA	NA	NA	NA	NA	NA	NA
range management and agroforestry	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41	NA	35	NA	37	NA	32	NA	32	NA	81	NA	78	151	151
iranian journal of radiology	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	14	NA	16	NA	43	NA	95	NA	132	NA	193	259	259
onomazein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	9	NA	10	NA	28	NA	21	NA	55	NA	80	121	121
indian journal of animal research	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36	NA	39	NA	33	NA	55	NA	77	NA	98	NA	143	222	222
ct&f-ciencia tecnologia y futuro	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	17	NA	20	NA	32	NA	45	NA	76	85	85
postepy biologii komorki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	46	NA	50	NA	48	NA	NA	NA	NA	NA	36	64	64
revista de la union matematica argentina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	NA	57	NA	52	NA	79	NA	73	NA	90	NA	87	104	104
analele stiintifice ale universitatii al i cuza din iasi-serie noua-matematica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	21	NA	31	NA	22	NA	NA	NA	NA	NA	NA	NA	NA
indian journal of surgery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79	NA	107	NA	94	NA	177	NA	285	NA	443	NA	675	913	913
revista chapingo serie ciencias forestales y del ambiente	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	NA	17	NA	34	NA	50	NA	56	NA	92	NA	103	169	169
drewno	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	7	NA	15	NA	26	NA	36	NA	53	NA	89	74	74
ambix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	NA	137	NA	106	NA	115	NA	159	NA	97	NA	127	143	143
journal of neurological sciences-turkish	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	29	NA	53	NA	63	NA	70	NA	90	NA	95	119	119
medizinische genetik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	20	NA	22	NA	19	NA	19	NA	21	NA	14	36	36
informacao & sociedade-estudos	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	26	NA	23	NA	18	NA	31	NA	32	NA	54	74	74
argumenta oeconomica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	7	NA	2	NA	11	NA	10	NA	7	NA	22	39	39
thalassas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45	NA	70	NA	77	NA	114	NA	114	NA	113	NA	98	99	99
international arab journal of information technology	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	35	NA	123	NA	198	NA	221	NA	292	NA	502	524	524
revista del clad reforma y democracia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	NA	39	NA	31	NA	22	NA	34	NA	27	NA	65	70	70
tydskrif vir die suid-afrikaanse reg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
endoskopie heute	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	NA	25	NA	26	NA	37	NA	33	NA	40	NA	25	NA	NA
nexus network journal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	NA	28	NA	46	NA	52	NA	96	NA	73	NA	139	144	144
hong kong journal of dermatology & venereology	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	6	NA	6	NA	12	NA	12	NA	14	13	13
phlebologie-annales vasculaires	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	104	NA	71	NA	138	NA	NA	NA	NA	NA	NA	NA	NA
informacios tarsadalom	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	1	NA	NA	NA	7	NA	NA	NA	4	27	27
revista colombiana de estadistica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	20	NA	20	NA	32	NA	NA	NA	NA	NA	NA	NA	NA
proceedings of the national academy of sciences india section b-biological sciences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	NA	38	NA	36	NA	71	NA	NA	NA	NA	NA	NA	NA	NA
ejhp practice	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	51	NA	49	NA	25	NA	NA	NA	NA	NA	NA	NA	NA
asian journal of social science	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52	NA	50	NA	59	NA	60	NA	82	NA	75	NA	173	194	194
gineco ro	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
journal of popular culture	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	186	NA	206	NA	227	NA	217	NA	239	NA	314	NA	347	507	507
linguistica uralica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
seoul journal of korean studies	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	2	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
